total_len,psh_rate,up_down_num_rate,up_time_min,down_time_min,up_len_sum,up_len_max,up_len_mean,down_len_max,down_len_mean,label
3181,0.384615385,1.166666667,0.000289202,0,2075,1307,296.4285714,907,184.3333333,0
5310,0.7,1.142857143,9.70E-05,0,4105,782,256.5625,124,86.07142857,0
5891,0.476190476,0.909090909,0.000111103,0,1432,537,143.2,1472,405.3636364,0
722,0.333333333,0.5,0,0.00246501,20,20,20,682,351,0
9824,0.47826087,0.916666667,0.000105858,0,1961,614,178.2727273,1472,655.25,0
4964,0.4375,1,0.000123024,9.54E-07,1565,690,195.625,1472,424.875,0
5996,0.411764706,0.888888889,0.000730038,0,1586,711,198.25,1472,490,0
159,0.25,1,14.173805,0.000223875,64,32,32,63,47.5,0
104,0.25,1,13.71898317,9.54E-07,40,20,20,44,32,0
11479,0.421052632,1.111111111,1.19E-06,0,3746,1460,187.3,1472,429.6111111,0
13724,0.269230769,1.888888889,0,0.000291109,13142,1460,773.0588235,318,64.66666667,0
91,0.333333333,0.5,0,9.54E-07,20,20,20,51,35.5,0
4231,0.5,1,0.00406003,9.54E-07,3766,616,313.8333333,113,38.75,0
9663,0.178571429,2.111111111,0,0,7939,1460,417.8421053,1460,191.5555556,0
8673,0.416666667,1,5.70E-05,0,805,222,67.08333333,1472,655.6666667,0
5934,0.222222222,0.8,0.000306129,0,302,222,75.5,1472,1126.4,0
5954,0.2,1,0.000447035,1.19E-06,322,222,64.4,1472,1126.4,0
8674,0.416666667,1,7.10E-05,0,806,222,67.16666667,1472,655.6666667,0
4702,0.3,0.666666667,0.000488997,9.54E-07,307,227,76.75,1472,732.5,0
4722,0.272727273,0.833333333,0.000152826,9.54E-07,327,227,65.4,1472,732.5,0
5934,0.222222222,0.8,0.000645876,0,302,222,75.5,1472,1126.4,0
7942,0.458333333,1,5.98E-05,0,891,231,74.25,1472,587.5833333,0
8715,0.416666667,1,7.39E-05,0,847,222,70.58333333,1472,655.6666667,0
8715,0.416666667,1,3.70E-05,0,847,222,70.58333333,1472,655.6666667,0
134405,0.06870229,0.378947368,9.49E-05,0,1485,244,41.25,1472,1399.157895,0
613815,0.043298969,0.13317757,7.30E-05,0,2941,235,51.59649123,1472,1427.275701,0
678958,0.046554935,0.140127389,7.01E-05,0,3332,235,50.48484848,1472,1434.450106,0
277,0.666666667,2,0.134449959,0,83,63,41.5,194,194,0
26299,0.30952381,0.615384615,0.000858068,0,1503,235,93.9375,1472,953.6923077,0
145472,0.103448276,0.342592593,0.000161886,0,2129,236,57.54054054,1472,1327.25,0
165599,0.08496732,0.275,9.49E-05,0,1835,235,55.60606061,1472,1364.7,0
8675,0.416666667,1,8.11E-05,0,807,222,67.25,1472,655.6666667,0
60,0,2,4.222030163,0,40,20,20,20,20,0
7357,0.181818182,0.571428571,0.000423908,0,297,217,74.25,1472,1008.571429,0
7732,0.44,0.923076923,0.000120878,9.54E-07,1202,235,100.1666667,1472,502.3076923,0
7714,0.458333333,0.846153846,0.000539064,0,1183,235,107.5454545,1472,502.3846154,0
223293,0.06043956,0.144654088,9.39E-05,0,1426,236,62,1472,1395.389937,0
60,0,2,3.840278864,0,40,20,20,20,20,0
186019,0.057692308,0.190839695,9.61E-05,0,1250,235,50,1472,1410.450382,0
124,0.2,0.666666667,3.262639046,9.54E-07,40,20,20,44,28,0
124,0.2,0.666666667,3.117050886,0,40,20,20,44,28,0
10645,0.75,1.526315789,8.89E-05,9.54E-07,8796,932,303.3103448,124,97.31578947,0
4339,0.352941176,1.125,7.51E-05,0.001559973,1736,771,192.8888889,1460,325.375,0
64,0,1,0,0,32,32,32,32,32,0
18205,0.581395349,1.529411765,0.00010705,0,12543,1442,482.4230769,620,333.0588235,0
696322,0.145728643,0.117977528,4.98E-05,0,2283,503,36.23809524,1472,1299.698502,0
44452,0.191489362,0.382352941,0.000150919,0,2409,989,185.3076923,1472,1236.558824,0
1834,0.4,1.142857143,0.000844002,9.54E-07,1186,296,148.25,268,92.57142857,0
773,0.625,0.6,0.000540018,0,369,266,123,198,80.8,0
5121,0.352941176,1.428571429,9.54E-07,0,2551,1472,255.1,1472,367.1428571,0
3270,0.533333333,0.875,0.000118971,0,773,426,110.4285714,1472,312.125,0
4233,0.444444444,0.5,0.000113964,0,198,112,66,1472,672.5,0
7393,0.375,1,9.54E-07,0,2809,1472,351.125,1472,573,0
35370,0.1875,0.142857143,0.000243187,0,219,113,54.75,1472,1255.392857,0
80,0,1,0.402745962,0.436511993,40,20,20,20,20,0
14310,0.538461538,0.96969697,0.003786087,2.15E-06,8126,616,253.9375,1085,187.3939394,0
491946,0.020253165,0.161764706,9.51E-05,0,1645,245,29.90909091,1472,1442.061765,0
869,0.571428571,1.333333333,0.00011301,0,667,488,166.75,162,67.33333333,0
859,0.5,1,0.128751993,0.072822094,251,231,125.5,588,304,0
860,0.5,1,0.17238903,0.118118048,251,231,125.5,589,304.5,0
1259,0.5,1,0.184994936,0.000516891,691,659,345.5,536,284,0
859,0.5,1,0.124449968,0.067889214,251,231,125.5,588,304,0
9087,0.3,0.818181818,0.000211,0,1286,733,142.8888889,1472,709.1818182,0
63324,0.371428571,0.25,0.000181913,0,1403,751,100.2142857,1472,1105.732143,0
131,0.2,0.666666667,10.95970607,0.00019002,40,20,20,51,30.33333333,0
13442,0.538461538,0.911764706,0.001195908,1.19E-06,8065,616,260.1612903,1085,158.1470588,0
1374,0.625,1,0.000114918,0,648,542,162,582,181.5,0
38150,0.184210526,0.266666667,0.000102043,0,299,113,37.375,1472,1261.7,0
3111,0.705882353,1.428571429,5.70E-05,0,2520,888,252,101,84.42857143,0
8629,0.6,1.5,4.10E-05,2.15E-06,6067,818,505.5833333,621,320.25,0
80,0,1,0.032938957,0.000134945,40,20,20,20,20,0
131,0.2,0.666666667,1.924971104,0.001479149,40,20,20,51,30.33333333,0
60,0,2,0.004209042,0,40,20,20,20,20,0
159,0.25,1,2.654186964,0.000177145,64,32,32,63,47.5,0
10476,0.35,1,9.30E-05,0,2322,1281,232.2,1472,815.4,0
177,0.4,0.25,0,0.000242233,20,20,20,66,39.25,0
277,0.666666667,2,0.121743917,0,83,63,41.5,194,194,0
23728,0.6,1.5,5.48E-05,0.003777027,16682,818,505.5151515,621,320.2727273,0
128,0,1,0.000166178,0.102798939,64,32,32,32,32,0
128,0,1,0.00011301,0.09838295,64,32,32,32,32,0
128,0,1,0.000139952,0.104311943,64,32,32,32,32,0
128,0,1,0.002541065,0.039499044,64,32,32,32,32,0
124,0.2,0.666666667,1.066911221,9.54E-07,40,20,20,44,28,0
162,0.4,1.5,8.30E-05,9.54E-07,91,51,30.33333333,51,35.5,0
162,0.4,1.5,4.20E-05,0.000196218,91,51,30.33333333,51,35.5,0
128,0,1,0.00015521,0.129317045,64,32,32,32,32,0
128,0,1,0.000154018,0.097670794,64,32,32,32,32,0
128,0,1,0.000193119,0.094986916,64,32,32,32,32,0
162,0.4,1.5,6.70E-05,0.000364065,91,51,30.33333333,51,35.5,0
162,0.4,1.5,4.60E-05,0.000272036,91,51,30.33333333,51,35.5,0
162,0.4,1.5,4.91E-05,0.000228167,91,51,30.33333333,51,35.5,0
162,0.4,1.5,4.82E-05,0.000540018,91,51,30.33333333,51,35.5,0
162,0.4,1.5,5.82E-05,0,91,51,30.33333333,51,35.5,0
162,0.4,1.5,9.11E-05,0,91,51,30.33333333,51,35.5,0
162,0.4,1.5,4.60E-05,0.000215054,91,51,30.33333333,51,35.5,0
162,0.4,1.5,4.01E-05,9.54E-07,91,51,30.33333333,51,35.5,0
162,0.4,1.5,7.70E-05,9.54E-07,91,51,30.33333333,51,35.5,0
5468,0.181818182,1.2,0,0.000438929,5308,1460,884.6666667,32,32,0
1504,0.25,1,0.000148058,0,470,265,78.33333333,866,172.3333333,0
4477,0.55,1,0.002868176,9.54E-07,1905,616,190.5,1085,257.2,0
600,0.2,1.5,0.000124931,0.000627995,464,259,77.33333333,40,34,0
8976,0.318181818,1.75,1.19E-06,0.046674967,6529,1460,466.3571429,1472,305.875,0
2691,0.25,1,0.000510931,9.54E-07,355,275,88.75,1472,584,0
7772,0.352941176,0.888888889,0.000118017,9.54E-07,931,277,116.375,1472,760.1111111,0
800,0.352941176,0.888888889,0.038374901,0,436,168,54.5,100,40.44444444,0
6566,0.464285714,0.555555556,0.000114202,0,1549,1013,154.9,1472,278.7222222,0
5732,0.363636364,0.692307692,0.000102043,0,630,199,70,1432,392.4615385,0
2645,0.315789474,1.714285714,0.000133991,0.064887047,985,233,82.08333333,1460,237.1428571,0
3383,0.4,1.142857143,0.000102043,0.000349998,2825,792,353.125,219,79.71428571,0
197,0.333333333,0.5,0.000133991,0,40,20,20,66,39.25,0
11629,0.454545455,0.65,0.000231981,0,1694,599,130.3076923,1472,496.75,0
20165,0.528301887,0.65625,0.000680923,0,9277,1343,441.7619048,1472,340.25,0
15401,0.512195122,0.518518519,0.00045085,0,4602,1297,328.7142857,1472,399.962963,0
14847,0.5,0.6,0.000617027,0,4985,1271,332.3333333,1472,394.48,0
22755,0.076923077,0.3,0.003271818,0,327,207,54.5,1432,1121.4,0
2128,0.153846154,1.166666667,0.000127077,0,500,263,71.42857143,1460,271.3333333,0
1498,0.25,1,0.000131845,9.54E-07,464,259,77.33333333,866,172.3333333,0
6550,0.483870968,0.722222222,7.20E-05,0,1747,484,134.3846154,1472,266.8333333,0
390,0.333333333,2,0.000199795,1.91E-06,305,225,76.25,65,42.5,0
124,0.2,0.666666667,1.415920019,0.000309944,40,20,20,44,28,0
124,0.2,0.666666667,1.392657995,9.54E-07,40,20,20,44,28,0
111,0.25,1,0.376410961,0.000263929,40,20,20,51,35.5,0
111,0.25,1,0.374971867,0.00033617,40,20,20,51,35.5,0
111,0.25,1,0.371790886,0.000261784,40,20,20,51,35.5,0
131,0.2,0.666666667,0.294574976,0.000239849,40,20,20,51,30.33333333,0
1645,0.666666667,1.25,0.000113964,0,1357,889,271.4,101,72,0
7522,0.464285714,0.473684211,0.000342131,0,1568,714,174.2222222,1472,313.3684211,0
719,0.2,1,0.000341892,0,288,188,57.6,331,86.2,0
7596,0.464285714,0.555555556,3.19E-05,0,1166,537,116.6,1472,357.2222222,0
7508,0.464285714,0.555555556,3.39E-05,0,1059,537,105.9,1472,358.2777778,0
128,0,1,0.000271082,0.105894089,64,32,32,32,32,0
128,0,1,0.000108004,0.098317146,64,32,32,32,32,0
2375,0.4,0.818181818,0.000243187,0,1161,537,129,832,110.3636364,0
2054276,0.325125399,0.268363216,0,0,55044,1472,118.6293103,1472,1156.293811,0
7835,0.481481481,0.6875,0.000100851,0,2643,1062,240.2727273,1472,324.5,0
720,0.461538462,0.857142857,0.038300991,0,404,168,67.33333333,100,45.14285714,0
1949,0.411764706,1.125,0.000121117,0,1410,631,156.6666667,248,67.375,0
2962,0.4,1.5,0.000320911,0.004812002,618,265,103,1146,586,0
61401,0.219178082,0.377358491,0.000142097,0,2006,1281,100.3,1472,1120.660377,0
7825,0.448275862,0.526315789,0.000253916,0,1540,984,154,1472,330.7894737,0
9634,0.481481481,0.588235294,0.001728058,0,2849,1259,284.9,1472,399.1176471,0
9271,0.5,0.529411765,0.00324297,0,1420,915,157.7777778,1472,461.8235294,0
7831,0.433333333,0.578947368,0.000252008,0,1549,973,140.8181818,1472,330.6315789,0
21429,0.342105263,0.583333333,0.000512123,0,1576,265,112.5714286,1432,827.2083333,0
22267,0.305555556,0.5,0.000436068,0,1291,265,107.5833333,1432,874,0
31399,0.219512195,0.464285714,0.000185966,0,1066,265,82,1432,1083.321429,0
7837,0.5,0.529411765,0.003291845,0,1517,1012,168.5555556,1472,371.7647059,0
13717,0.466666667,0.428571429,0.001405001,0,1514,1009,168.2222222,1472,581.0952381,0
10335,0.481481481,0.5,0.002160072,0,1641,1136,182.3333333,1472,483,0
7834,0.466666667,0.5,0.000195026,0,1624,1068,162.4,1472,310.5,0
7814,0.433333333,0.578947368,0.000488043,0,1569,993,142.6363636,1472,328.6842105,0
12669,0.457142857,0.458333333,0.000185013,0,1495,919,135.9090909,1472,465.5833333,0
12511,0.457142857,0.458333333,0.000260115,0,1594,1018,144.9090909,1472,454.875,0
7825,0.46875,0.523809524,0.000213146,0,1502,926,136.5454545,1472,301.0952381,0
9210,0.461538462,0.529411765,0.001079082,0,1550,1045,172.2222222,1472,450.5882353,0
12483,0.36,0.5625,0.009961128,0,986,265,109.5555556,1432,718.5625,0
13802,0.36,0.5625,0.008274794,0,986,265,109.5555556,1432,801,0
9391,0.5,0.529411765,0.003633022,0,1534,1029,170.4444444,1472,462.1764706,0
8420,0.46875,0.523809524,0.000134945,0,1600,1024,145.4545455,1472,324.7619048,0
7863,0.433333333,0.578947368,0.00031805,0,1634,1058,148.5454545,1472,327.8421053,0
370,0.4,1.5,0.036503792,0.043832064,285,225,95,65,42.5,0
8151,0.32,0.785714286,0.000144005,0,812,265,73.81818182,1432,524.2142857,0
2720,0.25,1,0.000153065,9.54E-07,357,277,89.25,1472,590.75,0
15101,0.6,1.5,5.79E-05,0.002974033,10616,818,505.5238095,621,320.3571429,0
16317,0.333333333,0.5,0.000340939,0,827,229,91.88888889,1472,860.5555556,0
10839,0.347826087,0.642857143,0.003470898,0,946,251,105.1111111,1432,706.6428571,0
1542,0.285714286,1.333333333,0.000153065,0.000764847,343,263,85.75,1147,399.6666667,0
72515,0.081081081,0.321428571,0.000216961,0,911,248,50.61111111,1432,1278.642857,0
177,0.4,0.25,0,9.54E-07,20,20,20,66,39.25,0
60,0,2,0.035537004,0,40,20,20,20,20,0
2708,0.428571429,1.1,0.000355005,9.54E-07,1749,296,159,269,95.9,0
197,0.333333333,0.5,0.000138998,0,40,20,20,66,39.25,0
80,0,1,0.034152985,0,40,20,20,20,20,0
80,0,1,0.030547142,9.54E-07,40,20,20,20,20,0
177,0.4,0.25,0,0,20,20,20,66,39.25,0
177,0.4,0.666666667,0.000283003,9.54E-07,40,20,20,66,45.66666667,0
177,0.4,0.25,0,9.54E-07,20,20,20,66,39.25,0
128,0,1,0.000153065,0.105764151,64,32,32,32,32,0
5735,0.388888889,0.636363636,0.000466108,0,849,549,121.2857143,1460,444.1818182,0
1993,0.388888889,1,5.51E-05,0,1434,655,159.3333333,248,62.11111111,0
191,0.2,0.666666667,0.000156879,0.000501871,64,32,32,63,42.33333333,0
124,0.2,0.666666667,0.039280891,9.54E-07,40,20,20,44,28,0
12052,0.571428571,0.806451613,0.002947092,0,5619,616,224.76,1085,207.516129,0
2091,0.411764706,1.125,5.39E-05,0,1552,773,172.4444444,248,67.375,0
1461,0.2,1,0.001209021,9.54E-07,309,209,61.8,1052,230.4,0
1067316,0.337294333,0.216907675,0,0,26567,1472,136.2410256,1472,1157.674082,0
2309,0.166666667,1,0.000632048,0,252,132,42,1432,342.8333333,0
7829279,0.002132846,0.203520352,1.50E-05,0,24787,107,22.33063063,1432,1430.96663,0
14784,0.375,0.846153846,0,0,5742,1472,522,1472,695.5384615,0
453,0.285714286,1.333333333,0.000133991,0,349,185,87.25,40,34.66666667,0
3116,0.666666667,1.333333333,5.89E-05,0,2404,385,200.3333333,101,79.11111111,0
6473,0.6,1.5,5.29E-05,0.00915885,4551,818,505.6666667,621,320.3333333,0
5832,0.526315789,0.583333333,0.000121117,0,4089,1382,584.1428571,573,145.25,0
2872,0.454545455,0.571428571,9.30E-05,0,1314,1223,328.5,1373,222.5714286,0
142,0.5,1,0.021170139,0.000251055,71,51,35.5,51,35.5,0
142,0.5,1,0.08060503,0.000330925,71,51,35.5,51,35.5,0
142,0.5,1,3.191685915,0,71,51,35.5,51,35.5,0
142,0.5,1,3.128850937,0,71,51,35.5,51,35.5,0
142,0.5,1,2.963400126,9.54E-07,71,51,35.5,51,35.5,0
23635,0.35,0.481481481,0.000198841,0,1136,559,87.38461538,1472,833.2962963,0
60234178,0.002988456,0.222614925,1.31E-05,0,279129,329,29.94303797,1432,1431.762364,0
2641,0.272727273,1.2,0.000207901,0,1528,871,254.6666667,977,222.6,0
1563,0.5,1,0.000138044,0,1304,792,434.6666667,219,86.33333333,0
947,0.5,1,9.68E-05,2.15E-06,650,497,216.6666667,257,99,0
80,0,1,0.050137043,0.000290155,40,20,20,20,20,0
482,0.25,1,0.002864122,0,288,168,48,52,32.33333333,0
2095,0.5,0.5,0.000378132,0,1434,1343,358.5,387,82.625,0
80,0,1,0,0,40,40,40,40,40,0
182,0.333333333,0.5,0.000566006,0,71,51,35.5,51,27.75,0
182,0.333333333,0.5,0.000193834,0,71,51,35.5,51,27.75,0
182,0.333333333,0.5,0.000154018,0,71,51,35.5,51,27.75,0
80,0,1,0.064419031,0,40,20,20,20,20,0
182,0.333333333,0.5,9.20E-05,0,71,51,35.5,51,27.75,0
182,0.333333333,0.5,8.89E-05,0,71,51,35.5,51,27.75,0
182,0.333333333,0.5,8.80E-05,0,71,51,35.5,51,27.75,0
182,0.333333333,0.5,9.11E-05,0,71,51,35.5,51,27.75,0
182,0.333333333,0.5,8.51E-05,0,71,51,35.5,51,27.75,0
182,0.333333333,0.5,8.80E-05,0,71,51,35.5,51,27.75,0
131,0.2,0.666666667,9.11E-05,9.54E-07,71,51,35.5,20,20,0
151,0.166666667,1,8.70E-05,1.19E-06,91,51,30.33333333,20,20,0
91,0.333333333,0.5,0,0,20,20,20,51,35.5,0
80,0,1,0.069535017,0,40,20,20,20,20,0
60,0,2,0.295744896,0,40,20,20,20,20,0
732,0.428571429,1.333333333,0.000133038,0,626,520,156.5,66,35.33333333,0
39193,0.173913043,0.4375,0.000124216,0,419,113,29.92857143,1472,1211.6875,0
277,0.666666667,2,0.134839058,0,83,63,41.5,194,194,0
582,0.222222222,1.25,0.000159979,4.05E-06,400,300,80,110,45.5,0
1170,0.222222222,1.25,0.000599861,2.15E-06,236,136,47.2,862,233.5,0
6429,0.142857143,0.75,0.001285076,5.96E-06,423,303,70.5,1472,750.75,0
1168,0.222222222,1.25,0.000188112,1.91E-06,236,136,47.2,860,233,0
2819,0.4,1.5,9.54E-07,2.15E-06,2512,1472,837.3333333,287,153.5,0
2060,0.75,1.666666667,0.031450987,0.032276869,1757,889,351.4,101,101,0
9627,0.543478261,0.916666667,0.002943993,0,6635,616,301.5909091,1085,124.6666667,0
60,0,2,0.036047935,0,40,20,20,20,20,0
2708,0.428571429,1.1,0.000118971,1.19E-06,1749,296,159,269,95.9,0
4705895,0.004013761,0.061149985,6.91E-05,0,4020,20,20,1432,1430.445695,0
197,0.333333333,0.5,0.000137091,0,40,20,20,66,39.25,0
197,0.333333333,0.5,0.000190973,0,40,20,20,66,39.25,0
197,0.333333333,0.5,0.000111103,0,40,20,20,66,39.25,0
197,0.333333333,0.5,0.000108957,0,40,20,20,66,39.25,0
177,0.4,0.666666667,0.000136137,0,40,20,20,66,45.66666667,0
128,0,1,0.000101089,0.119874001,64,32,32,32,32,0
8628,0.6,1.5,7.80E-05,0.008568048,6067,818,505.5833333,621,320.125,0
197,0.333333333,0.5,0.000115156,0,40,20,20,66,39.25,0
197,0.333333333,0.5,0.000106096,0,40,20,20,66,39.25,0
197,0.333333333,0.5,0.000195026,0,40,20,20,66,39.25,0
197,0.333333333,0.5,0.000123978,0,40,20,20,66,39.25,0
3150,0.615384615,0.857142857,0.016298056,0,699,315,116.5,1085,350.1428571,0
269,0.333333333,0.5,0.000301123,0,64,32,32,78,51.25,0
197,0.333333333,0.5,5.51E-05,9.54E-07,40,20,20,66,39.25,0
128,0,1,0.000276089,0.097326994,64,32,32,32,32,0
177,0.4,0.666666667,0.000112057,0,40,20,20,66,45.66666667,0
80,0,1,0.034737825,0.00018096,40,20,20,20,20,0
60,0,2,0.044252157,0,40,20,20,20,20,0
108,0,2,0.717480898,0,64,32,32,44,44,0
80,0,1,0.047769785,0.000146151,40,20,20,20,20,0
80,0,1,0.047491074,0,40,20,20,20,20,0
127,0.333333333,0.5,0,2.15E-06,32,32,32,63,47.5,0
80,0,1,0.034071922,0.000320911,40,20,20,20,20,0
80,0,1,0.04520607,0,40,20,20,20,20,0
95375,0.294478528,1.116883117,0,0,72863,1460,847.244186,1472,292.3636364,0
8189,0.275862069,0.933333333,0.000154018,9.54E-07,811,248,57.92857143,1472,491.8666667,0
5999,0.382352941,1,0.000117064,0,1310,367,77.05882353,1472,275.8235294,0
3959,0.375,1.285714286,8.49E-05,0,1318,345,73.22222222,1472,188.6428571,0
3017,0.393939394,1.2,4.20E-05,0,1270,343,70.55555556,557,116.4666667,0
8859,0.303030303,0.941176471,4.60E-05,0,1792,699,112,1472,415.7058824,0
65,0,1,0,0,21,21,21,44,44,0
12047,0.363636364,1.0625,0,0,4496,1460,264.4705882,1472,471.9375,0
39847,0.60483871,0.722222222,0.0017941,0,8007,1146,153.9807692,1460,442.2222222,0
5278,0.428571429,1,0.001082182,9.54E-07,1035,537,147.8571429,1472,606.1428571,0
279,0.666666667,2,0.126793861,0,84,64,42,195,195,0
7358,0.35,1,8.11E-05,0,1387,537,138.7,1472,597.1,0
7854,0.35,0.818181818,0.000133991,0,1348,537,149.7777778,1472,591.4545455,0
6423,0.368421053,1.111111111,8.01E-05,0,1242,537,124.2,1472,575.6666667,0
8058,0.333333333,0.909090909,9.20E-05,0,1376,537,137.6,1472,607.4545455,0
7480,0.35,1,7.89E-05,0,1353,537,135.3,1472,612.7,0
21052,0.258064516,0.631578947,9.20E-05,0,1410,537,117.5,1472,1033.789474,0
11873,0.357142857,0.866666667,0.000553131,9.54E-07,1604,597,123.3846154,1472,684.6,0
92175,0.141176471,0.231884058,7.80E-05,0,1746,567,109.125,1472,1310.565217,0
110161,0.132653061,0.180722892,5.70E-05,0,1522,537,101.4666667,1472,1308.903614,0
11306,0.631578947,1.035714286,0.008910894,0.00338912,3217,447,110.9310345,1094,288.8928571,0
5454,0.428571429,1,0.000620842,9.54E-07,1124,537,160.5714286,1460,618.5714286,0
65,0,1,0,0,21,21,21,44,44,0
53306,0.117647059,0.275,0.000104904,0,381,123,34.63636364,1472,1323.125,0
125503,0.064220183,0.238636364,0.000176907,0,573,115,27.28571429,1472,1419.659091,0
1846,0.444444444,1.25,0.000298977,0.000418901,701,307,140.2,547,286.25,0
8047,0.409090909,1.2,9.54E-07,1.91E-06,4284,1460,357,1472,376.3,0
80,0,1,0.037478924,9.54E-07,40,20,20,20,20,0
8089,0.333333333,0.846153846,0.000219107,9.54E-07,751,248,68.27272727,1472,564.4615385,0
31447,0.357142857,1.058823529,0,0,21003,1460,583.4166667,1472,307.1764706,0
7616,0.407407407,0.928571429,0.000367165,9.54E-07,1812,1032,139.3846154,1472,414.5714286,0
7208,0.318181818,0.692307692,0.001374006,0,915,289,101.6666667,1472,484.0769231,0
3901,0.413793103,1.230769231,4.41E-05,0.000182867,1281,346,80.0625,1472,201.5384615,0
7304,0.35,1.222222222,3.60E-05,0,2082,1408,189.2727273,1472,580.2222222,0
8232,0.444444444,1.25,0.000339031,0,1367,362,91.13333333,1472,572.0833333,0
4287,0.4375,1.285714286,9.11E-05,1.19E-06,2010,1388,223.3333333,1472,325.2857143,0
8582,0.366666667,0.875,8.32E-05,0,1222,343,87.28571429,1472,460,0
8517,0.344827586,0.933333333,8.01E-05,9.54E-07,1489,696,106.3571429,1472,468.5333333,0
60,0,2,0.093698025,0,40,20,20,20,20,0
60,0,2,0.093636036,0,40,20,20,20,20,0
60,0,2,0.098886013,0,40,20,20,20,20,0
54244,0.152542373,0.735294118,0,0,14699,1460,587.96,1472,1163.088235,0
10612,0.444444444,0.6875,0.000110149,0,2576,1186,234.1818182,1472,502.25,0
279,0.666666667,2,0.127319098,0,84,64,42,195,195,0
9764,0.4375,1,8.61E-05,0,2798,1304,349.75,1472,870.75,0
1080,0.285714286,1.333333333,0.000305891,0.002439022,513,433,128.25,515,189,0
19175,0.451612903,1.214285714,0,0,10205,1460,600.2941176,1472,640.7142857,0
52937,0.195121951,0.822222222,3.39E-05,0,3304,1188,89.2972973,1472,1102.955556,0
11117,0.352941176,0.888888889,1.19E-06,0,3564,1460,445.5,1472,839.2222222,0
5419,0.421052632,1.714285714,7.39E-05,0,2149,965,179.0833333,1472,467.1428571,0
16590,0.451612903,1.384615385,9.54E-07,0,12138,1460,674.3333333,1472,342.4615385,0
12054,0.518518519,1.076923077,0.000106812,0,2409,1082,172.0714286,1472,741.9230769,0
6710,0.307692308,1.166666667,0.000436068,0,835,537,119.2857143,1472,979.1666667,0
36119,0.396551724,1.32,0,0,23154,1460,701.6363636,1472,518.6,0
5934,0.5,1.222222222,5.89E-05,0,2371,1339,215.5454545,1472,395.8888889,0
2971,0.461538462,2.25,0.000256062,9.54E-07,2269,1318,252.1111111,513,175.5,0
5989,0.461538462,1.166666667,0.001691103,1.91E-06,1458,981,208.2857143,1472,755.1666667,0
6938,0.533333333,0.875,0.000542879,9.54E-07,1612,1132,230.2857143,1472,665.75,0
4213,0.375,1,0.00011301,2.86E-06,1315,809,164.375,1472,362.25,0
1280,0.285714286,2.5,0.000441074,1.783614874,1208,555,241.6,40,36,0
