ip1,ip2,port1,port2,total_num,total_len,flow_time,psh_rate,up_down_len_rate,up_down_num_rate,flow_pkts_rate,flow_bytes_rate,up_time_max,up_time_min,up_time_mean,down_time_max,down_time_min,down_time_mean,up_len_sum,up_len_max,up_len_min,up_len_mean,down_len_sum,down_len_max,down_len_min,down_len_mean,label
192.168.23.193,94.130.12.30,41708,80,4,255,0.851850986,0.5,1.276785714,1,4.695656944,299.3481302,0.851850986,0.851850986,0.851850986,0.851521015,0.851521015,0.851521015,143,123,20,71.5,112,92,20,56,1
192.168.23.193,94.130.12.30,41706,80,4,257,0.283485889,0.5,1.274336283,1,14.11004974,906.5706957,0.283485889,0.283485889,0.283485889,0.28315115,0.28315115,0.28315115,144,124,20,72,113,93,20,56.5,1
192.168.23.193,94.130.12.30,41706,80,8,339,1.125488997,0.375,1.187096774,1,7.108021513,301.2024116,0.841806889,0.011758089,0.375162999,0.841458082,0.012092829,0.375047366,184,124,20,46,155,95,20,38.75,1
192.168.23.193,94.130.12.30,41708,80,9,357,3.142498016,0.333333333,1.318181818,1.25,2.863963622,113.6038903,2.532288074,0.000725985,0.785624504,2.531996012,0.000977039,0.942234039,203,123,20,40.6,154,94,20,38.5,1
192.168.23.193,94.130.12.30,41710,80,9,1599,9.792479038,0.333333333,0.607035176,1.25,0.919072685,163.2885803,9.245484114,0.001234055,2.44811976,9.245473862,0.001518965,3.16903766,604,504,20,120.8,995,511,20,248.75,1
192.168.23.193,94.130.12.30,41712,80,10,1259,8.20621109,0.2,1.268468468,2.333333333,1.218589175,153.4203771,4.008709192,0.000110149,1.367701848,0.921272039,0.000341892,0.460806966,704,504,20,100.5714286,555,511,20,185,1
94.130.12.30,192.168.23.193,80,41712,2,460,2.60E-05,0.5,0.045454545,1,76959.70642,17700732.48,0,0,0,0,0,0,20,20,20,20,440,440,440,440,1
192.168.23.193,94.130.12.30,41710,80,5,277,1.088346958,0.4,1.451327434,1.5,4.594123191,254.5144248,1.016481876,0.071865082,0.544173479,1.016132116,1.016132116,1.016132116,164,124,20,54.66666667,113,93,20,56.5,1
192.168.23.193,94.130.12.30,41712,80,3,480,0.019355059,0.333333333,0.090909091,2,154.9982385,24799.71816,0.019355059,0.019355059,0.019355059,0,0,0,40,20,20,20,440,440,440,440,1
192.168.23.193,94.130.12.30,41710,80,4,257,3.138027906,0.5,1.274336283,1,1.274685924,81.89857059,3.138027906,3.138027906,3.138027906,3.137680054,3.137680054,3.137680054,144,124,20,72,113,93,20,56.5,1
192.168.23.193,94.130.12.30,41712,80,4,255,1.699553013,0.5,1.276785714,1,2.353560007,150.0394504,1.699553013,1.699553013,1.699553013,1.699238062,1.699238062,1.699238062,143,123,20,71.5,112,92,20,56,1
94.130.12.30,192.168.23.193,80,41712,2,460,3.72E-05,0.5,0.045454545,1,53773.12821,12367819.49,0,0,0,0,0,0,20,20,20,20,440,440,440,440,1
94.130.12.30,192.168.23.193,80,41710,2,460,7.49E-05,0.5,0.045454545,1,26715.3121,6144521.783,0,0,0,0,0,0,20,20,20,20,440,440,440,440,1
192.168.23.193,94.130.12.30,41712,80,7,735,9.117643118,0.428571429,0.331521739,1.333333333,0.767742267,80.61293807,7.693626165,0.462533951,3.039214373,7.693638086,0.961109877,4.327373981,183,123,20,45.75,552,440,20,184,1
192.168.23.193,94.130.12.30,41710,80,5,277,0.929675817,0.4,1.451327434,1.5,5.378218844,297.9533239,0.669965982,0.259709835,0.464837909,0.259438992,0.259438992,0.259438992,164,124,20,54.66666667,113,93,20,56.5,1
94.130.12.30,192.168.23.193,80,41710,2,460,3.91E-05,0.5,0.045454545,1,51150.04878,11764511.22,0,0,0,0,0,0,20,20,20,20,440,440,440,440,1
192.168.23.193,94.130.12.30,41712,80,4,255,0.268116951,0.5,1.276785714,1,14.91886278,951.077502,0.268116951,0.268116951,0.268116951,0.267778873,0.267778873,0.267778873,143,123,20,71.5,112,92,20,56,1
192.168.23.193,94.130.12.30,41710,80,5,277,1.115230083,0.4,1.451327434,1.5,4.483379774,248.3792395,0.891495943,0.22373414,0.557615042,0.891183853,0.891183853,0.891183853,164,124,20,54.66666667,113,93,20,56.5,1
192.168.23.193,94.130.12.30,41712,80,5,275,1.454846144,0.4,1.455357143,1.5,3.436789534,189.0234244,1.449918985,0.004927158,0.727423072,1.449564934,1.449564934,1.449564934,163,123,20,54.33333333,112,92,20,56,1
192.168.23.193,94.130.12.30,41710,80,4,257,0.255224943,0.5,1.274336283,1,15.67244937,1006.954872,0.255224943,0.255224943,0.255224943,0.254907846,0.254907846,0.254907846,144,124,20,72,113,93,20,56.5,1
192.168.23.193,94.130.12.30,41712,80,6,715,13.52818108,0.5,0.295289855,1,0.443518605,52.85263377,13.284127,0.244054079,6.764090538,13.28400588,0.243695021,6.763850451,163,123,20,54.33333333,552,440,20,184,1
94.130.12.30,192.168.23.193,80,41710,2,460,3.50E-05,0.5,0.045454545,1,57065.36054,13125032.93,0,0,0,0,0,0,20,20,20,20,440,440,440,440,1
192.168.23.193,94.130.12.30,41712,80,9,357,10.47912288,0.333333333,1.318181818,1.25,0.858850507,34.06773679,8.901482821,0.00770402,2.619780719,8.901195049,0.007991791,3.24055934,203,123,20,40.6,154,94,20,38.5,1
192.168.23.193,94.130.12.30,41710,80,11,474,6.426009178,0.363636364,0.896,1.2,1.711793385,73.76273311,3.124550104,3.48E-05,1.285201836,3.12426281,5.20E-05,1.437541485,224,124,20,37.33333333,250,95,20,50,1
192.168.23.193,94.130.12.30,41714,80,6,648,1.276334047,0.166666667,13.72727273,2,4.70096368,507.7040774,1.104197979,0.007865191,0.425374031,0.008119106,0.008119106,0.008119106,604,504,20,151,44,24,20,22,1
192.168.23.193,94.130.12.30,41716,80,14,2772,1.888890982,0.357142857,0.327586207,1.333333333,7.411756494,1467.527786,1.268100977,4.51E-05,0.269841569,0.608276844,4.91E-05,0.124132633,684,504,20,85.5,2088,511,20,348,1
94.130.12.30,192.168.23.193,80,41716,4,920,6.232488155,0.5,0.045454545,1,0.641798251,147.6135978,6.232455969,6.232455969,6.232455969,6.232445002,6.232445002,6.232445002,40,20,20,20,880,440,440,440,1
192.168.23.193,94.130.12.30,41714,80,10,5524,8.726237059,0.4,0.018436578,1,1.145969326,633.0334556,8.72614193,2.60E-05,2.181559265,8.725891113,2.60E-05,2.181506276,100,20,20,20,5424,1351,20,1084.8,1
192.168.23.193,94.130.12.30,41718,80,6,648,1.280728817,0.166666667,13.72727273,2,4.684832511,505.9619112,1.000818968,0.00838685,0.426744938,0.008988857,0.008988857,0.008988857,604,504,20,151,44,24,20,22,1
192.168.23.193,94.130.12.30,41718,80,2,40,0.000270128,0,1,1,7403.890556,148077.8111,0,0,0,0,0,0,20,20,20,20,20,20,20,20,1
192.168.23.193,94.130.12.30,41720,80,13,1295,5.477919102,0.153846154,0.989247312,0.857142857,2.373163926,236.4036372,3.099136114,0.000133038,1.09558382,0.468156099,3.89E-05,0.078975002,644,504,20,107.3333333,651,511,20,93,1
94.130.12.30,192.168.23.193,80,41716,12,2760,1.191967964,0.5,0.045454545,1,10.06738466,2315.498472,1.191745043,4.01E-05,0.238389778,1.191709042,3.81E-05,0.23838501,120,20,20,20,2640,440,440,440,1
94.130.12.30,192.168.23.193,80,41720,2,460,4.20E-05,0.5,0.045454545,1,47662.54545,10962385.45,0,0,0,0,0,0,20,20,20,20,440,440,440,440,1
94.130.12.30,192.168.23.193,80,41718,4,571,9.61E-05,0.5,0.075329567,1,41630.80893,5942797.975,5.91E-05,5.91E-05,5.91E-05,8.01E-05,8.01E-05,8.01E-05,40,20,20,20,531,511,20,265.5,1
94.130.12.30,192.168.23.193,80,41716,2,460,3.60E-05,0.5,0.045454545,1,55553.69536,12777349.93,0,0,0,0,0,0,20,20,20,20,440,440,440,440,1
94.130.12.30,192.168.23.193,80,41720,2,460,4.01E-05,0.5,0.045454545,1,49932.19048,11484403.81,0,0,0,0,0,0,20,20,20,20,440,440,440,440,1
192.168.23.193,94.130.12.30,41716,80,7,737,5.457227945,0.428571429,0.332730561,1.333333333,1.282702513,135.0502503,4.512770891,0.025753975,1.819075982,4.512783051,0.918285131,2.715534091,184,124,20,46,553,440,20,184.3333333,1
94.130.12.30,192.168.23.193,80,41720,2,460,3.81E-05,0.5,0.045454545,1,52428.8,12058624,0,0,0,0,0,0,20,20,20,20,440,440,440,440,1
94.130.12.30,192.168.23.193,80,41720,2,460,2.69E-05,0.5,0.045454545,1,74235.46903,17074157.88,0,0,0,0,0,0,20,20,20,20,440,440,440,440,1
192.168.23.193,94.130.12.30,41716,80,4,257,0.883706093,0.5,1.274336283,1,4.526391786,290.8206723,0.883706093,0.883706093,0.883706093,0.883380175,0.883380175,0.883380175,144,124,20,72,113,93,20,56.5,1
192.168.23.193,94.130.12.30,41720,80,4,255,0.286456108,0.5,1.276785714,1,13.96374484,890.1887333,0.286456108,0.286456108,0.286456108,0.286089897,0.286089897,0.286089897,143,123,20,71.5,112,92,20,56,1
192.168.23.193,94.130.12.30,41716,80,5,277,2.064844131,0.4,1.451327434,1.5,2.421490283,134.1505617,1.464523077,0.600321054,1.032422066,1.464168072,1.464168072,1.464168072,164,124,20,54.66666667,113,93,20,56.5,1
192.168.23.193,94.130.12.30,41720,80,5,275,0.578284025,0.4,1.455357143,1.5,8.646270314,475.5448673,0.327558041,0.250725985,0.289142013,0.250352144,0.250352144,0.250352144,163,123,20,54.33333333,112,92,20,56,1
192.168.23.193,94.130.12.30,41716,80,4,257,0.836287022,0.5,1.274336283,1,4.783046845,307.3107598,0.836287022,0.836287022,0.836287022,0.835996151,0.835996151,0.835996151,144,124,20,72,113,93,20,56.5,1
192.168.23.193,94.130.12.30,41720,80,4,255,0.289694071,0.5,1.276785714,1,13.80766955,880.2389337,0.289694071,0.289694071,0.289694071,0.28937006,0.28937006,0.28937006,143,123,20,71.5,112,92,20,56,1
192.168.23.193,94.130.12.30,41716,80,5,277,1.808499098,0.4,1.451327434,1.5,2.764723525,153.1656833,1.404366016,0.404133081,0.904249549,1.404021978,1.404021978,1.404021978,164,124,20,54.66666667,113,93,20,56.5,1
192.168.23.193,94.130.12.30,41720,80,9,499,0.65475893,0.444444444,0.685810811,1.25,13.74551699,762.1125532,0.654472828,2.19E-05,0.163689733,0.654084921,2.50E-05,0.218059301,203,123,20,40.6,296,92,20,74,1
192.168.23.193,94.130.12.30,41716,80,4,257,2.448822975,0.5,1.274336283,1,1.633437795,104.9483783,2.448822975,2.448822975,2.448822975,2.448477983,2.448477983,2.448477983,144,124,20,72,113,93,20,56.5,1
192.168.23.193,94.130.12.30,41720,80,8,1298,7.745311022,0.5,0.319105691,1,1.032882989,167.585265,3.593010902,1.500590086,2.581770341,3.593019962,1.500066042,2.581583659,314,254,20,78.5,984,440,20,246,1
94.130.12.30,192.168.23.193,80,41720,2,460,3.79E-05,0.5,0.045454545,1,52758.54088,12134464.4,0,0,0,0,0,0,20,20,20,20,440,440,440,440,1
192.168.23.193,94.130.12.30,41716,80,9,359,1.37616086,0.333333333,1.316129032,1.25,6.539933129,260.8706659,0.810916901,0.006060123,0.344040215,0.810562134,0.006409883,0.360361735,204,124,20,40.8,155,95,20,38.75,1
192.168.23.193,94.130.12.30,41722,80,7,1139,4.974438906,0.285714286,1.052252252,1.333333333,1.407193883,228.9705476,4.703447819,0.002873182,1.658146302,4.703117847,0.003264189,2.353191018,584,504,20,146,555,511,20,185,1
94.130.12.30,192.168.23.193,80,41720,2,460,3.91E-05,0.5,0.045454545,1,51150.04878,11764511.22,0,0,0,0,0,0,20,20,20,20,440,440,440,440,1
94.130.12.30,192.168.23.193,80,41722,2,460,3.70E-05,0.5,0.045454545,1,54120.05161,12447611.87,0,0,0,0,0,0,20,20,20,20,440,440,440,440,1
94.130.12.30,192.168.23.193,80,41722,2,460,4.91E-05,0.5,0.045454545,1,40721.39806,9365921.553,0,0,0,0,0,0,20,20,20,20,440,440,440,440,1
192.168.23.193,94.130.12.30,41720,80,7,735,1.356601954,0.428571429,0.331521739,1.333333333,5.15995129,541.7948854,0.859951019,0.220385075,0.452200651,0.859853029,0.275980949,0.567916989,183,123,20,45.75,552,440,20,184,1
192.168.23.193,94.130.12.30,41720,80,4,378,0.291577101,0.5,2.634615385,1,13.71849843,1296.398102,0.291577101,0.291577101,0.291577101,0.29124403,0.29124403,0.29124403,274,254,20,137,104,84,20,52,1
192.168.23.193,94.130.12.30,41722,80,4,257,0.256591082,0.5,1.274336283,1,15.58900635,1001.593658,0.256591082,0.256591082,0.256591082,0.256245136,0.256245136,0.256245136,144,124,20,72,113,93,20,56.5,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.71984911,0.4,1.276785714,1.5,6.945900096,354.2409049,0.6285429,0.09130621,0.359924555,0.090939045,0.090939045,0.090939045,143,103,20,47.66666667,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,4,235,0.09028697,0.5,1.098214286,1,44.30318122,2602.811897,0.09028697,0.09028697,0.09028697,0.089742899,0.089742899,0.089742899,123,103,20,61.5,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,5,255,1.000915051,0.4,1.276785714,1.5,4.99542893,254.7668754,0.880944014,0.119971037,0.500457525,0.119652033,0.119652033,0.119652033,143,103,20,47.66666667,112,92,20,56,1
139.162.124.27,192.168.23.192,7738,39210,2,416,3.98E-05,0.5,0.050505051,1,50231.18563,10448086.61,0,0,0,0,0,0,20,20,20,20,396,396,396,396,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.642256975,0.4,1.276785714,1.5,7.785045851,397.0373384,0.446144819,0.196112156,0.321128488,0.195680857,0.195680857,0.195680857,143,103,20,47.66666667,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,4,235,0.08968401,0.5,1.098214286,1,44.60103891,2620.311036,0.08968401,0.08968401,0.08968401,0.08937192,0.08937192,0.08937192,123,103,20,61.5,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,6,651,5.229596853,0.5,0.281496063,1,1.147315973,124.483783,5.140159845,0.089437008,2.614798427,5.140155077,0.089082003,2.61461854,143,103,20,47.66666667,508,396,20,169.3333333,1
139.162.124.27,192.168.23.192,7738,39210,2,416,3.89E-05,0.5,0.050505051,1,51463.85276,10704481.37,0,0,0,0,0,0,20,20,20,20,396,396,396,396,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.412907839,0.4,1.276785714,1.5,12.10923971,617.5712254,0.320147991,0.092759848,0.206453919,0.092469931,0.092469931,0.092469931,143,103,20,47.66666667,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,4,235,0.089055777,0.5,1.098214286,1,44.91567142,2638.795696,0.089055777,0.089055777,0.089055777,0.088683844,0.088683844,0.088683844,123,103,20,61.5,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,4,235,0.088773966,0.5,1.098214286,1,45.05825511,2647.172488,0.088773966,0.088773966,0.088773966,0.088482141,0.088482141,0.088482141,123,103,20,61.5,112,92,20,56,1
139.162.124.27,192.168.23.192,7738,39210,2,416,6.82E-05,0.5,0.050505051,1,29330.7972,6100805.818,0,0,0,0,0,0,20,20,20,20,396,396,396,396,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.277310133,0.4,1.276785714,1.5,18.03035449,919.5480788,0.187486172,0.089823961,0.138655066,0.089501143,0.089501143,0.089501143,143,103,20,47.66666667,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,4,235,0.090044975,0.5,1.098214286,1,44.42224552,2609.806924,0.090044975,0.090044975,0.090044975,0.089738131,0.089738131,0.089738131,123,103,20,61.5,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.197214127,0.4,1.276785714,1.5,25.35315338,1293.010822,0.134572029,0.062642097,0.098607063,0.134194851,0.134194851,0.134194851,143,103,20,47.66666667,112,92,20,56,1
139.162.124.27,192.168.23.192,7738,39210,2,416,7.99E-05,0.5,0.050505051,1,25040.6209,5208449.146,0,0,0,0,0,0,20,20,20,20,396,396,396,396,1
139.162.124.27,192.168.23.192,7738,39210,2,416,3.39E-05,0.5,0.050505051,1,59074.70423,12287538.48,0,0,0,0,0,0,20,20,20,20,396,396,396,396,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.791182995,0.4,1.276785714,1.5,6.319650489,322.3021749,0.701659918,0.089523077,0.395591497,0.089210987,0.089210987,0.089210987,143,103,20,47.66666667,112,92,20,56,1
139.162.124.27,192.168.23.192,7738,39210,2,416,4.01E-05,0.5,0.050505051,1,49932.19048,10385895.62,0,0,0,0,0,0,20,20,20,20,396,396,396,396,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.248667955,0.4,1.276785714,1.5,20.1071344,1025.463854,0.131103039,0.117564917,0.124333978,0.117257833,0.117257833,0.117257833,143,103,20,47.66666667,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,4,372,0.237252951,0.5,2.576923077,1,16.85964279,1567.94678,0.237252951,0.237252951,0.237252951,0.236889839,0.236889839,0.236889839,268,248,20,134,104,84,20,52,1
139.162.124.27,192.168.23.192,7738,39210,2,416,3.41E-05,0.5,0.050505051,1,58661.59441,12201611.64,0,0,0,0,0,0,20,20,20,20,396,396,396,396,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.518556833,0.4,1.276785714,1.5,9.642144658,491.7493776,0.377656937,0.140899897,0.259278417,0.140481949,0.140481949,0.140481949,143,103,20,47.66666667,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,4,235,0.089915991,0.5,1.098214286,1,44.48596922,2613.550691,0.089915991,0.089915991,0.089915991,0.08959198,0.08959198,0.08959198,123,103,20,61.5,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.107876062,0.4,1.276785714,1.5,46.3494856,2363.823765,0.107722998,0.000153065,0.053938031,0.107342005,0.107342005,0.107342005,143,103,20,47.66666667,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,4,235,0.08997488,0.5,1.098214286,1,44.45685274,2611.840098,0.08997488,0.08997488,0.08997488,0.089636087,0.089636087,0.089636087,123,103,20,61.5,112,92,20,56,1
139.162.124.27,192.168.23.192,7738,39210,2,416,3.70E-05,0.5,0.050505051,1,54120.05161,11256970.74,0,0,0,0,0,0,20,20,20,20,396,396,396,396,1
139.162.124.27,192.168.23.192,7738,39210,2,416,3.79E-05,0.5,0.050505051,1,52758.54088,10973776.5,0,0,0,0,0,0,20,20,20,20,396,396,396,396,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.730763912,0.4,1.276785714,1.5,6.842155061,348.9499081,0.640668869,0.090095043,0.365381956,0.089632988,0.089632988,0.089632988,143,103,20,47.66666667,112,92,20,56,1
139.162.124.27,192.168.23.192,7738,39210,2,416,3.60E-05,0.5,0.050505051,1,55553.69536,11555168.64,0,0,0,0,0,0,20,20,20,20,396,396,396,396,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.208313942,0.4,1.276785714,1.5,24.00223409,1224.113939,0.118325949,0.089987993,0.104156971,0.089694023,0.089694023,0.089694023,143,103,20,47.66666667,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,6,651,9.744775057,0.5,0.281496063,1,0.615714572,66.80503102,9.646859169,0.097915888,4.872387528,9.646853924,0.097543001,4.872198462,143,103,20,47.66666667,508,396,20,169.3333333,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.521441936,0.4,1.276785714,1.5,9.588795319,489.0285613,0.428354979,0.093086958,0.260720968,0.092741966,0.092741966,0.092741966,143,103,20,47.66666667,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,4,235,0.129350901,0.5,1.098214286,1,30.9236347,1816.763539,0.129350901,0.129350901,0.129350901,0.129033089,0.129033089,0.129033089,123,103,20,61.5,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.956588984,0.4,1.276785714,1.5,5.226905271,266.5721688,0.846990108,0.109598875,0.478294492,0.109182119,0.109182119,0.109182119,143,103,20,47.66666667,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,4,235,0.106348991,0.5,1.098214286,1,37.61201632,2209.705959,0.106348991,0.106348991,0.106348991,0.10598278,0.10598278,0.10598278,123,103,20,61.5,112,92,20,56,1
139.162.124.27,192.168.23.192,7738,39210,2,416,3.89E-05,0.5,0.050505051,1,51463.85276,10704481.37,0,0,0,0,0,0,20,20,20,20,396,396,396,396,1
192.168.23.192,139.162.124.27,39210,7738,9,627,5.704003096,0.444444444,1.902777778,1.25,1.577839256,109.9228015,5.11156702,0.115953922,1.426000774,5.111959934,0.115651131,1.800050656,411,248,20,82.2,216,92,20,54,1
192.168.23.192,139.162.124.27,39210,7738,4,235,0.130123854,0.5,1.098214286,1,30.73994419,1805.971721,0.130123854,0.130123854,0.130123854,0.129790068,0.129790068,0.129790068,123,103,20,61.5,112,92,20,56,1
139.162.124.27,192.168.23.192,7738,39210,2,416,3.79E-05,0.5,0.050505051,1,52758.54088,10973776.5,0,0,0,0,0,0,20,20,20,20,396,396,396,396,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.279184103,0.4,1.276785714,1.5,17.90932917,913.3757877,0.160117149,0.119066954,0.139592052,0.118795156,0.118795156,0.118795156,143,103,20,47.66666667,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,4,235,0.109645844,0.5,1.098214286,1,36.48109105,2143.264099,0.109645844,0.109645844,0.109645844,0.109256029,0.109256029,0.109256029,123,103,20,61.5,112,92,20,56,1
139.162.124.27,192.168.23.192,7738,39210,2,416,3.60E-05,0.5,0.050505051,1,55553.69536,11555168.64,0,0,0,0,0,0,20,20,20,20,396,396,396,396,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.165104151,0.4,1.276785714,1.5,30.28391459,1544.479644,0.101438046,0.063666105,0.082552075,0.10106492,0.10106492,0.10106492,143,103,20,47.66666667,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,4,235,0.099802017,0.5,1.098214286,1,40.07935022,2354.661825,0.099802017,0.099802017,0.099802017,0.099343061,0.099343061,0.099343061,123,103,20,61.5,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.29472208,0.4,1.276785714,1.5,16.96513541,865.221906,0.191420078,0.103302002,0.14736104,0.102971792,0.102971792,0.102971792,143,103,20,47.66666667,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,4,235,0.116303921,0.5,1.098214286,1,34.39264966,2020.568167,0.116303921,0.116303921,0.116303921,0.115925074,0.115925074,0.115925074,123,103,20,61.5,112,92,20,56,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.95481205,0.4,1.276785714,1.5,5.236632697,267.0682676,0.865986109,0.088825941,0.477406025,0.088511944,0.088511944,0.088511944,143,103,20,47.66666667,112,92,20,56,1
139.162.124.27,192.168.23.192,7738,39210,2,416,5.01E-05,0.5,0.050505051,1,39945.75238,8308716.495,0,0,0,0,0,0,20,20,20,20,396,396,396,396,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.581034184,0.4,1.276785714,1.5,8.605345678,438.8726296,0.469345093,0.111689091,0.290517092,0.111366034,0.111366034,0.111366034,143,103,20,47.66666667,112,92,20,56,1
139.162.124.27,192.168.23.192,7738,39210,2,416,3.89E-05,0.5,0.050505051,1,51463.85276,10704481.37,0,0,0,0,0,0,20,20,20,20,396,396,396,396,1
192.168.23.192,139.162.124.27,39210,7738,5,255,0.588652849,0.4,1.276785714,1.5,8.493970609,433.1925011,0.498813868,0.089838982,0.294326425,0.089521885,0.089521885,0.089521885,143,103,20,47.66666667,112,92,20,56,1
